ds,NIFTY50,BANK,IT,VIX
2019-11-04,11941.2998046875,30333.099609375,15591.2998046875,15.930000305175781
2019-11-05,11917.2001953125,30219.849609375,15533.4501953125,15.920000076293945
2019-11-06,11966.0498046875,30609.599609375,15561.2998046875,15.779999732971191
2019-11-07,12012.0498046875,30633.150390625,15624.400390625,15.210000038146973
2019-11-08,11908.150390625,30749.400390625,15383.2998046875,15.859999656677246
2019-11-11,11913.4501953125,31115.55078125,15308.5498046875,16.25
2019-11-13,11840.4501953125,30541.55078125,15240.9501953125,16.459999084472656
2019-11-14,11872.099609375,30749.94921875,15388.75,15.649999618530273
2019-11-15,11895.4501953125,31008.400390625,15310.650390625,15.029999732971191
2019-11-18,11884.5,30992.099609375,15295.25,15.760000228881836
2019-11-19,11940.099609375,31236.25,15304.849609375,15.40999984741211
2019-11-20,11999.099609375,31353.849609375,15318.5,15.15999984741211
2019-11-21,11968.400390625,31349.94921875,15293.9501953125,14.979999542236328
2019-11-22,11914.400390625,31111.599609375,14995.900390625,14.869999885559082
2019-11-25,12073.75,31555.900390625,15100.599609375,15.0
2019-11-26,12037.7001953125,31718.349609375,14922.150390625,14.84000015258789
2019-11-27,12100.7001953125,31875.94921875,15022.150390625,14.619999885559082
2019-11-28,12151.150390625,32122.94921875,15121.7998046875,13.989999771118164
2019-11-29,12056.0498046875,31946.099609375,14998.0498046875,13.899999618530273
2019-12-02,12048.2001953125,31871.44921875,14852.0,14.199999809265137
2019-12-03,11994.2001953125,31613.349609375,14920.75,14.5600004196167
2019-12-04,12043.2001953125,31979.30078125,15175.150390625,13.319999694824219
2019-12-05,12018.400390625,31712.94921875,15367.5,14.3100004196167
2019-12-06,11921.5,31341.55078125,15289.599609375,13.640000343322754
2019-12-09,11937.5,31316.650390625,15157.150390625,14.600000381469727
2019-12-10,11856.7998046875,31160.349609375,14946.5498046875,14.289999961853027
2019-12-11,11910.150390625,31256.75,15130.2998046875,13.380000114440918
2019-12-12,11971.7998046875,31665.44921875,14972.650390625,13.350000381469727
2019-12-13,12086.7001953125,32014.25,15200.5498046875,13.300000190734863
2019-12-16,12053.9501953125,31974.19921875,15348.75,13.420000076293945
2019-12-17,12165.0,32140.25,15637.150390625,12.520000457763672
2019-12-18,12221.650390625,32244.25,15710.650390625,12.34000015258789
2019-12-19,12259.7001953125,32241.44921875,15812.9501953125,12.119999885559082
2019-12-20,12271.7998046875,32384.94921875,15844.5498046875,12.329999923706055
2019-12-23,12262.75,32339.44921875,15865.5,11.960000038146973
2019-12-24,12214.5498046875,32280.75,15778.2001953125,11.630000114440918
2019-12-26,12126.5498046875,31997.69921875,15706.4501953125,11.119999885559082
2019-12-27,12245.7998046875,32412.349609375,15780.7001953125,10.529999732971191
2019-12-30,12255.849609375,32354.900390625,15775.0,11.010000228881836
2019-12-31,12168.4501953125,32161.650390625,15652.400390625,11.670000076293945
2020-01-02,12282.2001953125,32443.849609375,15709.650390625,11.489999771118164
2020-01-03,12226.650390625,32069.25,15936.599609375,12.699999809265137
2020-01-06,11993.0498046875,31237.150390625,15879.7998046875,14.779999732971191
2020-01-07,12052.9501953125,31399.400390625,15895.2001953125,14.609999656677246
2020-01-08,12025.349609375,31373.650390625,15953.4501953125,15.640000343322754
2020-01-09,12215.900390625,32092.400390625,15925.150390625,14.0
2020-01-10,12256.7998046875,32097.400390625,15959.900390625,14.079999923706055
2020-01-13,12329.5498046875,32177.650390625,16225.900390625,14.279999732971191
2020-01-14,12362.2998046875,32071.650390625,16362.349609375,13.90999984741211
2020-01-15,12343.2998046875,31824.900390625,16346.849609375,14.119999885559082
2020-01-16,12355.5,31853.900390625,16381.650390625,14.180000305175781
2020-01-17,12352.349609375,31590.650390625,16356.599609375,14.130000114440918
2020-01-20,12224.5498046875,31080.650390625,16207.150390625,15.40999984741211
2020-01-21,12169.849609375,30947.55078125,16175.2001953125,15.859999656677246
2020-01-22,12106.900390625,30701.44921875,16334.5498046875,16.360000610351562
2020-01-23,12180.349609375,31004.05078125,16474.400390625,15.859999656677246
2020-01-24,12248.25,31241.75,16472.75,15.5600004196167
2020-01-27,12119.0,30837.400390625,16393.55078125,17.18000030517578
2020-01-28,12055.7998046875,30761.400390625,16429.75,17.299999237060547
2020-01-29,12129.5,30877.0,16479.30078125,16.5
2020-01-30,12035.7998046875,30647.400390625,16327.900390625,16.799999237060547
2020-01-31,11962.099609375,30833.599609375,16144.150390625,17.3700008392334
2020-02-03,11707.900390625,30023.25,16059.900390625,15.779999732971191
2020-02-04,11979.650390625,30686.69921875,16350.849609375,14.380000114440918
2020-02-05,12089.150390625,31001.94921875,16448.55078125,14.170000076293945
2020-02-06,12137.9501953125,31304.05078125,16371.150390625,13.779999732971191
2020-02-07,12098.349609375,31201.94921875,16470.150390625,13.75
2020-02-10,12031.5,31058.150390625,16431.94921875,14.210000038146973
2020-02-11,12107.900390625,31300.599609375,16452.30078125,13.880000114440918
2020-02-12,12201.2001953125,31492.900390625,16538.099609375,13.619999885559082
2020-02-13,12174.650390625,31230.25,16673.05078125,13.369999885559082
2020-02-14,12113.4501953125,30834.80078125,16642.75,13.619999885559082
2020-02-17,12045.7998046875,30680.69921875,16647.69921875,14.420000076293945
2020-02-18,11992.5,30562.5,16748.75,14.510000228881836
2020-02-19,12125.900390625,30838.19921875,16772.5,14.020000457763672
2020-02-20,12080.849609375,30942.849609375,16649.400390625,13.699999809265137
2020-02-24,11829.400390625,30455.099609375,16461.80078125,17.0
2020-02-25,11797.900390625,30432.69921875,16562.5,16.899999618530273
2020-02-26,11678.5,30306.849609375,16332.25,18.260000228881836
2020-02-27,11633.2998046875,30187.0,16123.7998046875,17.770000457763672
2020-02-28,11201.75,29147.150390625,15212.9501953125,23.239999771118164
2020-03-02,11132.75,28868.400390625,15427.650390625,25.200000762939453
2020-03-03,11303.2998046875,29177.05078125,15723.2001953125,24.540000915527344
2020-03-04,11251.0,28653.69921875,15864.2998046875,24.229999542236328
2020-03-05,11269.0,28815.349609375,15871.349609375,23.25
2020-03-06,10989.4501953125,27801.44921875,15663.5,25.639999389648438
2020-03-09,10451.4501953125,26462.599609375,14854.900390625,30.799999237060547
2020-03-11,10458.400390625,26487.80078125,14681.400390625,31.559999465942383
2020-03-12,9590.150390625,23971.150390625,13384.849609375,41.15999984741211
2020-03-13,9955.2001953125,25166.44921875,13539.099609375,51.470001220703125
2020-03-16,9197.400390625,23101.150390625,12451.349609375,58.880001068115234
2020-03-17,8967.0498046875,22155.150390625,12099.25,62.93000030517578
2020-03-18,8468.7998046875,20580.19921875,11753.0,63.959999084472656
2020-03-19,8263.4501953125,20083.5,11340.0,72.19999694824219
2020-03-20,8745.4501953125,20317.599609375,12363.4501953125,67.0999984741211
2020-03-23,7610.25,16917.650390625,11179.599609375,71.98999786376953
2020-03-24,7801.0498046875,17107.30078125,11865.0498046875,83.61000061035156
2020-03-25,8317.849609375,18481.05078125,12233.349609375,77.62999725341797
2020-03-26,8641.4501953125,19613.900390625,12535.599609375,71.52999877929688
2020-03-27,8660.25,19969.0,12569.099609375,70.38999938964844
2020-03-30,8281.099609375,18782.400390625,12318.7998046875,71.88999938964844
2020-03-31,8597.75,19144.0,12763.650390625,64.41000366210938
2020-04-01,8253.7998046875,18208.349609375,12045.849609375,60.04999923706055
2020-04-03,8083.7998046875,17249.30078125,11680.0498046875,55.29999923706055
2020-04-07,8792.2001953125,19062.5,12588.9501953125,51.79999923706055
2020-04-08,8748.75,18946.44921875,12491.5498046875,52.2400016784668
2020-04-09,9111.900390625,19913.599609375,12728.5498046875,49.75
2020-04-13,8993.849609375,19488.0,12603.099609375,51.459999084472656
2020-04-15,8925.2998046875,19057.05078125,12702.599609375,49.7400016784668
2020-04-16,8992.7998046875,19400.0,12463.599609375,46.099998474121094
2020-04-17,9266.75,20681.44921875,12649.25,42.59000015258789
2020-04-20,9261.849609375,20522.650390625,12847.650390625,43.459999084472656
2020-04-21,8981.4501953125,19409.349609375,12408.849609375,45.20000076293945
2020-04-22,9187.2998046875,19701.849609375,12571.2998046875,42.81999969482422
2020-04-23,9313.900390625,20267.94921875,13128.2001953125,39.22999954223633
2020-04-24,9154.400390625,19586.650390625,12816.2001953125,39.119998931884766
2020-04-27,9282.2998046875,20081.150390625,13121.150390625,38.040000915527344
2020-04-28,9380.900390625,20671.099609375,13133.650390625,35.349998474121094
2020-04-29,9553.349609375,21090.19921875,13424.9501953125,33.84000015258789
2020-04-30,9859.900390625,21534.5,14108.400390625,33.9900016784668
2020-05-04,9293.5,19743.75,13454.25,43.66999816894531
2020-05-05,9205.599609375,19271.75,13388.0498046875,43.61000061035156
2020-05-06,9270.900390625,19694.55078125,13394.7001953125,41.25
2020-05-07,9199.0498046875,19491.80078125,13292.7001953125,39.93000030517578
2020-05-08,9251.5,19352.900390625,13403.599609375,38.40999984741211
2020-05-11,9239.2001953125,18950.5,13593.5498046875,38.040000915527344
2020-05-12,9196.5498046875,18862.849609375,13687.75,38.209999084472656
2020-05-13,9383.5498046875,19634.94921875,13776.9501953125,38.84000015258789
2020-05-14,9142.75,19068.5,13293.75,38.18000030517578
2020-05-15,9136.849609375,18833.94921875,13196.349609375,38.02000045776367
2020-05-18,8823.25,17573.19921875,13314.400390625,40.91999816894531
2020-05-19,8879.099609375,17486.25,13446.599609375,39.45000076293945
2020-05-20,9066.5498046875,17840.19921875,13517.400390625,35.810001373291016
2020-05-21,9106.25,17735.099609375,13647.900390625,32.9900016784668
2020-05-22,9039.25,17278.900390625,13842.650390625,32.380001068115234
2020-05-26,9029.0498046875,17440.349609375,13574.9501953125,31.469999313354492
2020-05-27,9314.9501953125,18710.55078125,13952.900390625,31.270000457763672
2020-05-28,9490.099609375,19169.80078125,14028.599609375,30.020000457763672
2020-05-29,9580.2998046875,19297.25,14010.5,30.219999313354492
2020-06-01,9826.150390625,19959.900390625,14307.099609375,30.739999771118164
2020-06-02,9979.099609375,20530.19921875,14422.400390625,30.1200008392334
2020-06-03,10061.5498046875,20940.69921875,14361.7001953125,30.040000915527344
2020-06-04,10029.099609375,20390.44921875,14627.4501953125,29.690000534057617
2020-06-05,10142.150390625,21034.5,14627.4501953125,28.68000030517578
2020-06-08,10167.4501953125,21187.349609375,14894.599609375,29.649999618530273
2020-06-09,10046.650390625,20724.900390625,14737.849609375,30.209999084472656
2020-06-10,10116.150390625,21100.099609375,14842.0498046875,29.440000534057617
2020-06-11,9902.0,20525.150390625,14619.4501953125,29.65999984741211
2020-06-12,9972.900390625,20654.55078125,14402.75,30.81999969482422
2020-06-15,9813.7001953125,19912.900390625,14396.7001953125,32.58000183105469
2020-06-16,9914.0,20296.69921875,14450.7998046875,32.970001220703125
2020-06-17,9881.150390625,20201.75,14478.4501953125,33.349998474121094
2020-06-18,10091.650390625,20956.30078125,14551.25,31.459999084472656
2020-06-19,10244.400390625,21338.099609375,14499.7998046875,29.969999313354492
2020-06-22,10311.2001953125,21708.349609375,14463.7001953125,30.459999084472656
2020-06-23,10471.0,22264.900390625,14680.400390625,29.34000015258789
2020-06-24,10305.2998046875,21426.80078125,14581.4501953125,29.579999923706055
2020-06-25,10288.900390625,21506.150390625,14411.2001953125,29.729999542236328
2020-06-26,10383.0,21592.05078125,14994.650390625,28.739999771118164
2020-06-29,10312.400390625,21359.0,14768.0,28.90999984741211
2020-06-30,10302.099609375,21370.150390625,14754.2998046875,29.1200008392334
2020-07-01,10430.0498046875,21977.599609375,14732.150390625,28.1200008392334
2020-07-02,10551.7001953125,21953.19921875,15122.5498046875,26.510000228881836
2020-07-03,10607.349609375,21852.400390625,15285.900390625,25.770000457763672
2020-07-06,10763.650390625,22198.94921875,15464.9501953125,25.200000762939453
2020-07-07,10799.650390625,22628.0,15784.9501953125,25.100000381469727
2020-07-08,10705.75,22584.650390625,15513.650390625,26.100000381469727
2020-07-09,10813.4501953125,22907.19921875,15535.9501953125,24.90999984741211
2020-07-10,10768.0498046875,22398.44921875,15565.2001953125,24.940000534057617
2020-07-13,10802.7001953125,22089.25,15819.2001953125,25.25
2020-07-14,10607.349609375,21392.19921875,15640.5498046875,26.639999389648438
2020-07-15,10618.2001953125,21340.75,16459.849609375,26.290000915527344
2020-07-16,10739.9501953125,21597.150390625,16926.05078125,25.360000610351562
2020-07-17,10901.7001953125,21966.80078125,16821.349609375,24.15999984741211
2020-07-20,11022.2001953125,22321.849609375,17258.30078125,24.709999084472656
2020-07-21,11162.25,22782.0,17273.19921875,24.43000030517578
2020-07-22,11132.599609375,22882.599609375,17076.05078125,24.889999389648438
2020-07-23,11215.4501953125,23083.900390625,17045.19921875,24.639999389648438
2020-07-24,11194.150390625,22662.05078125,17286.0,24.540000915527344
2020-07-27,11131.7998046875,21848.75,17626.75,25.020000457763672
2020-07-28,11300.5498046875,22105.19921875,18042.75,23.639999389648438
2020-07-29,11202.849609375,22076.599609375,17880.5,24.110000610351562
2020-07-30,11102.150390625,21646.849609375,18003.55078125,24.729999542236328
2020-07-31,11073.4501953125,21640.05078125,18071.849609375,24.190000534057617
2020-08-03,10891.599609375,21072.099609375,17965.80078125,25.190000534057617
2020-08-04,11095.25,21490.5,17808.0,23.81999969482422
2020-08-05,11101.650390625,21509.94921875,17869.80078125,23.56999969482422
2020-08-06,11200.150390625,21642.599609375,18188.75,23.149999618530273
2020-08-07,11214.0498046875,21754.0,18004.150390625,22.579999923706055
2020-08-10,11270.150390625,21900.25,18159.55078125,22.510000228881836
2020-08-11,11322.5,22227.19921875,18057.099609375,21.360000610351562
2020-08-12,11308.400390625,22264.0,18066.0,20.850000381469727
2020-08-13,11300.4501953125,22196.349609375,18107.19921875,20.56999969482422
2020-08-14,11178.400390625,21679.400390625,18022.650390625,21.670000076293945
2020-08-17,11247.099609375,21700.849609375,18223.599609375,21.309999465942383
2020-08-18,11385.349609375,22170.599609375,18270.349609375,20.43000030517578
2020-08-19,11408.400390625,22285.900390625,18210.849609375,19.959999084472656
2020-08-20,11312.2001953125,21999.44921875,18126.099609375,20.6200008392334
2020-08-21,11371.599609375,22299.599609375,18065.30078125,19.940000534057617
2020-08-24,11466.4501953125,22833.0,18010.94921875,19.229999542236328
2020-08-25,11472.25,23092.150390625,17973.69921875,19.31999969482422
2020-08-26,11549.599609375,23414.19921875,18128.0,19.299999237060547
2020-08-27,11559.25,23600.349609375,18102.650390625,18.899999618530273
2020-08-28,11647.599609375,24523.80078125,18122.0,18.350000381469727
2020-08-31,11387.5,23754.349609375,17928.849609375,22.84000015258789
2020-09-01,11470.25,23812.0,17814.05078125,21.799999237060547
2020-09-02,11535.0,23874.55078125,18077.0,21.110000610351562
2020-09-03,11527.4501953125,23530.849609375,18348.55078125,20.5
2020-09-04,11333.849609375,23011.5,18073.94921875,22.149999618530273
2020-09-07,11355.0498046875,22945.05078125,18176.80078125,22.010000228881836
2020-09-08,11317.349609375,22744.400390625,18395.75,22.719999313354492
2020-09-09,11278.0,22267.0,18261.5,22.229999542236328
2020-09-10,11449.25,22466.19921875,18395.849609375,21.260000228881836
2020-09-11,11464.4501953125,22479.94921875,18633.25,20.709999084472656
2020-09-14,11440.0498046875,22101.25,19505.099609375,21.190000534057617
2020-09-15,11521.7998046875,22465.650390625,19627.30078125,20.600000381469727
2020-09-16,11604.5498046875,22573.55078125,19770.349609375,19.65999984741211
2020-09-17,11516.099609375,22320.349609375,19817.69921875,20.100000381469727
2020-09-18,11504.9501953125,22031.05078125,19827.099609375,20.049999237060547
2020-09-21,11250.5498046875,21366.80078125,19729.0,22.190000534057617
2020-09-22,11153.650390625,21139.099609375,19866.099609375,21.40999984741211
2020-09-23,11131.849609375,21178.5,19805.650390625,20.989999771118164
2020-09-24,10805.5498046875,20456.849609375,18973.05078125,23.510000228881836
2020-09-25,11050.25,20982.349609375,19629.349609375,20.68000030517578
2020-09-28,11227.5498046875,21665.5,19783.05078125,19.56999969482422
2020-09-29,11222.400390625,21411.30078125,19831.80078125,19.770000457763672
2020-09-30,11247.5498046875,21451.80078125,19951.349609375,19.530000686645508
2020-10-01,11416.9501953125,22246.0,20110.400390625,18.350000381469727
2020-10-05,11503.349609375,22370.94921875,20809.0,19.700000762939453
2020-10-06,11662.400390625,22853.69921875,20896.75,19.639999389648438
2020-10-07,11738.849609375,22964.80078125,21017.400390625,20.059999465942383
2020-10-08,11834.599609375,23191.349609375,21697.25,20.3799991607666
2020-10-09,11914.2001953125,23846.80078125,21837.650390625,20.3799991607666
2020-10-12,11930.9501953125,23712.80078125,22202.099609375,21.1299991607666
2020-10-13,11934.5,23492.19921875,22492.599609375,20.719999313354492
2020-10-14,11971.0498046875,23874.650390625,22204.05078125,20.209999084472656
2020-10-15,11680.349609375,23072.400390625,21567.30078125,22.059999465942383
2020-10-16,11762.4501953125,23533.25,21538.150390625,21.649999618530273
2020-10-19,11873.0498046875,24266.75,21391.900390625,21.81999969482422
2020-10-20,11896.7998046875,24311.80078125,21694.349609375,22.690000534057617
2020-10-21,11937.650390625,24635.05078125,21577.650390625,22.920000076293945
2020-10-22,11896.4501953125,24484.150390625,21413.5,22.639999389648438
2020-10-23,11930.349609375,24478.30078125,21523.599609375,21.829999923706055
2020-10-26,11767.75,24075.44921875,21265.69921875,22.829999923706055
2020-10-27,11889.400390625,24769.5,21023.400390625,22.200000762939453
2020-10-28,11729.599609375,24232.5,20810.30078125,23.280000686645508
2020-10-29,11670.7998046875,24092.0,20876.94921875,24.020000457763672
2020-10-30,11642.400390625,23900.900390625,20916.849609375,24.75
2020-11-02,11669.150390625,24892.5,20732.30078125,25.209999084472656
2020-11-03,11813.5,25682.80078125,20736.0,24.239999771118164
2020-11-04,11908.5,25771.599609375,21104.55078125,23.200000762939453
2020-11-05,12120.2998046875,26313.099609375,21385.650390625,20.969999313354492
2020-11-06,12263.5498046875,26798.94921875,21492.30078125,20.5
2020-11-09,12461.0498046875,27534.099609375,21820.150390625,20.110000610351562
2020-11-10,12631.099609375,28606.0,20978.5,21.579999923706055
2020-11-11,12749.150390625,28845.0,21330.5,22.030000686645508
2020-11-12,12690.7998046875,28278.80078125,21363.349609375,20.6200008392334
2020-11-13,12719.9501953125,28465.69921875,21436.849609375,19.700000762939453
2020-11-17,12874.2001953125,29181.30078125,21488.55078125,19.799999237060547
2020-11-18,12938.25,29749.849609375,21314.849609375,19.1200008392334
2020-11-19,12771.7001953125,28903.05078125,21114.44921875,19.56999969482422
2020-11-20,12859.0498046875,29236.0,21409.25,19.6200008392334
2020-11-23,12926.4501953125,29024.19921875,22007.05078125,20.799999237060547
2020-11-24,13055.150390625,29737.25,22064.30078125,21.059999465942383
2020-11-25,12858.400390625,29196.400390625,21705.900390625,23.1299991607666
2020-11-26,12987.0,29549.75,21859.900390625,20.020000457763672
2020-11-27,12968.9501953125,29609.05078125,21764.900390625,19.81999969482422
2020-12-01,13109.0498046875,29817.849609375,22170.900390625,20.18000030517578
2020-12-02,13113.75,29463.150390625,22319.0,19.90999984741211
2020-12-03,13133.900390625,29448.75,22202.19921875,19.0
2020-12-04,13258.5498046875,30052.400390625,22309.80078125,18.030000686645508
2020-12-07,13355.75,30211.55078125,22440.900390625,18.020000457763672
2020-12-08,13392.9501953125,30261.900390625,22617.400390625,18.6200008392334
2020-12-09,13529.099609375,30709.400390625,22803.44921875,18.920000076293945
2020-12-10,13478.2998046875,30510.349609375,22755.75,18.709999084472656
2020-12-11,13513.849609375,30604.849609375,22664.0,18.790000915527344
2020-12-14,13558.150390625,30745.900390625,22746.69921875,19.399999618530273
2020-12-15,13567.849609375,30691.05078125,22715.099609375,19.350000381469727
2020-12-16,13682.7001953125,30698.400390625,22906.25,19.200000762939453
2020-12-17,13740.7001953125,30847.05078125,22892.25,19.15999984741211
2020-12-18,13760.5498046875,30714.650390625,23256.599609375,18.6200008392334
2020-12-21,13328.400390625,29456.44921875,22844.599609375,23.190000534057617
2020-12-22,13466.2998046875,29625.94921875,23611.599609375,21.989999771118164
2020-12-23,13601.099609375,29883.30078125,24167.75,20.5
2020-12-24,13749.25,30402.19921875,24009.25,19.969999313354492
2020-12-28,13873.2001953125,30880.94921875,24100.30078125,20.43000030517578
2020-12-29,13932.599609375,31322.5,24274.05078125,20.790000915527344
2020-12-30,13981.9501953125,31303.05078125,24330.05078125,21.110000610351562
2020-12-31,13981.75,31264.05078125,24251.349609375,21.100000381469727
2021-01-04,14132.900390625,31212.44921875,25110.05078125,20.030000686645508
2021-01-05,14199.5,31722.25,25769.150390625,20.459999084472656
2021-01-06,14146.25,31797.900390625,25419.150390625,21.0
2021-01-07,14137.349609375,31956.0,25251.19921875,20.6200008392334
2021-01-08,14347.25,32084.19921875,26162.400390625,20.639999389648438
2021-01-11,14484.75,31998.900390625,27027.75,22.3799991607666
2021-01-12,14563.4501953125,32339.0,26982.099609375,22.850000381469727
2021-01-13,14564.849609375,32574.650390625,27004.30078125,23.290000915527344
2021-01-14,14595.599609375,32519.75,26965.55078125,23.030000686645508
2021-01-15,14433.7001953125,32246.80078125,26362.80078125,24.010000228881836
2021-01-18,14281.2998046875,31811.75,25916.25,24.399999618530273
2021-01-19,14521.150390625,32424.849609375,26043.5,22.899999618530273
2021-01-20,14644.7001953125,32543.69921875,26619.69921875,21.549999237060547
2021-01-21,14590.349609375,32186.900390625,26450.150390625,22.18000030517578
2021-01-25,14238.900390625,31198.400390625,26023.30078125,23.25
2021-01-27,13967.5,30284.55078125,25865.30078125,24.389999389648438
2021-01-28,13817.5498046875,30358.30078125,25301.25,24.290000915527344
2021-01-29,13634.599609375,30565.5,24645.75,25.34000015258789
2021-02-01,14281.2001953125,33089.05078125,24922.69921875,23.31999969482422
2021-02-02,14647.849609375,34267.8984375,25447.80078125,23.350000381469727
2021-02-03,14789.9501953125,34758.44921875,25680.900390625,23.75
2021-02-04,14895.650390625,35344.80078125,25570.05078125,23.1200008392334
2021-02-05,14924.25,35654.5,25331.599609375,23.420000076293945
2021-02-08,15115.7998046875,35983.6484375,25915.599609375,23.959999084472656
2021-02-09,15109.2998046875,36056.5,25779.150390625,24.270000457763672
2021-02-10,15106.5,35783.1015625,25885.30078125,23.950000762939453
2021-02-11,15173.2998046875,35752.1015625,26043.44921875,23.049999237060547
2021-02-12,15163.2998046875,36108.8984375,26093.80078125,22.040000915527344
2021-02-16,15313.4501953125,37098.3984375,25613.94921875,21.780000686645508
2021-02-18,15118.9501953125,36587.0,25618.55078125,21.540000915527344
2021-02-19,14981.75,35841.6015625,25503.19921875,22.25
2021-02-22,14675.7001953125,35257.19921875,24766.44921875,25.469999313354492
2021-02-23,14707.7998046875,35116.94921875,24807.80078125,25.229999542236328
2021-02-24,14982.0,36452.30078125,24779.400390625,24.170000076293945
2021-02-25,15097.349609375,36549.0,24872.44921875,22.889999389648438
2021-02-26,14529.150390625,34803.6015625,24301.44921875,28.139999389648438
2021-03-01,14761.5498046875,35296.0,24556.30078125,25.6299991607666
2021-03-02,14919.099609375,35419.69921875,25301.849609375,23.610000610351562
2021-03-03,15245.599609375,36368.05078125,25772.650390625,22.09000015258789
2021-03-04,15080.75,35802.5,25631.849609375,24.149999618530273
2021-03-05,14938.099609375,35228.1484375,25229.599609375,25.559999465942383
2021-03-08,14956.2001953125,35275.75,25347.94921875,24.68000030517578
2021-03-09,15098.400390625,35865.6484375,25582.349609375,22.5
2021-03-10,15174.7998046875,35938.30078125,26010.099609375,20.75
2021-03-12,15030.9501953125,35496.6484375,25888.25,21.709999084472656
2021-03-15,14929.5,35182.55078125,26032.05078125,21.229999542236328
2021-03-16,14910.4501953125,34804.6015625,26363.849609375,20.190000534057617
2021-03-17,14721.2998046875,34229.25,26183.5,20.15999984741211
2021-03-18,14557.849609375,33856.80078125,25373.349609375,20.079999923706055
2021-03-19,14744.0,34161.6015625,25562.75,19.989999771118164
2021-03-22,14736.400390625,33603.44921875,26035.349609375,20.489999771118164
2021-03-23,14814.75,34184.3984375,26105.69921875,20.670000076293945
2021-03-24,14549.400390625,33293.25,25802.94921875,22.459999084472656
2021-03-25,14324.900390625,33006.44921875,25237.099609375,22.700000762939453
2021-03-26,14507.2998046875,33318.19921875,25385.099609375,20.649999618530273
2021-03-30,14845.099609375,33875.1015625,26121.099609375,20.489999771118164
2021-03-31,14690.7001953125,33303.8984375,25855.0,20.649999618530273
2021-04-01,14867.349609375,33858.0,25980.400390625,19.989999771118164
2021-04-05,14637.7998046875,32678.849609375,26491.400390625,21.219999313354492
2021-04-06,14683.5,32501.349609375,26532.19921875,20.84000015258789
2021-04-07,14819.0498046875,32991.19921875,26831.0,20.25
2021-04-08,14873.7998046875,32782.8515625,27148.400390625,20.309999465942383
2021-04-09,14834.849609375,32448.05078125,27367.05078125,19.790000915527344
2021-04-12,14310.7998046875,30792.0,26727.80078125,23.0
2021-04-13,14504.7998046875,31771.599609375,25851.30078125,20.459999084472656
2021-04-15,14581.4501953125,32112.849609375,26010.849609375,20.889999389648438
2021-04-16,14617.849609375,31977.44921875,26324.900390625,20.399999618530273
2021-04-19,14359.4501953125,31208.400390625,26236.900390625,22.489999771118164
2021-04-20,14296.400390625,31112.69921875,25877.599609375,22.43000030517578
2021-04-22,14406.150390625,31782.599609375,25826.69921875,23.030000686645508
2021-04-23,14341.349609375,31722.30078125,25609.099609375,22.690000534057617
2021-04-26,14485.0,32275.150390625,25680.30078125,23.5
2021-04-27,14653.0498046875,32735.349609375,25815.75,23.079999923706055
2021-04-28,14864.5498046875,33722.80078125,25962.099609375,22.579999923706055
2021-04-29,14894.900390625,33714.5,25874.30078125,23.309999465942383
2021-04-30,14631.099609375,32781.80078125,25664.44921875,23.030000686645508
2021-05-03,14634.150390625,32465.75,25676.05078125,23.690000534057617
2021-05-04,14496.5,32270.349609375,25489.0,23.010000228881836
2021-05-06,14724.7998046875,32827.80078125,26258.69921875,22.040000915527344
2021-05-07,14823.150390625,32904.5,26269.44921875,20.81999969482422
2021-05-10,14942.349609375,33142.3984375,26273.44921875,20.229999542236328
2021-05-12,14696.5,32452.30078125,25855.44921875,20.079999923706055
2021-05-14,14677.7998046875,32169.55078125,25588.19921875,20.270000457763672
2021-05-17,14923.150390625,33459.25,25703.55078125,19.610000610351562
2021-05-18,15108.099609375,33922.3984375,25958.25,19.239999771118164
2021-05-19,15030.150390625,33685.19921875,25982.80078125,19.31999969482422
2021-05-21,15175.2998046875,34606.8984375,26105.30078125,19.079999923706055
2021-05-24,15197.7001953125,34943.6015625,26144.19921875,19.1299991607666
2021-05-26,15301.4501953125,34684.19921875,26857.349609375,20.8700008392334
2021-05-27,15337.849609375,35095.05078125,27164.80078125,19.90999984741211
2021-05-28,15435.650390625,35141.44921875,27122.80078125,17.399999618530273
2021-06-01,15574.849609375,35337.19921875,27144.400390625,17.389999389648438
2021-06-02,15576.2001953125,35373.75,26939.650390625,17.209999084472656
2021-06-03,15690.349609375,35649.0,26987.900390625,15.75
2021-06-04,15670.25,35291.6484375,26996.75,15.9399995803833
2021-06-07,15751.650390625,35443.6484375,27295.650390625,15.569999694824219
2021-06-08,15740.099609375,35085.30078125,27623.80078125,15.229999542236328
2021-06-09,15635.349609375,34800.5,27539.0,14.75
2021-06-10,15737.75,35131.19921875,27798.0,15.0
2021-06-11,15799.349609375,35047.3984375,28217.5,14.100000381469727
2021-06-14,15811.849609375,34950.6015625,28314.099609375,14.720000267028809
2021-06-15,15869.25,35247.75,28377.849609375,14.609999656677246
2021-06-16,15767.5498046875,35003.5,28448.849609375,14.869999885559082
2021-06-17,15691.400390625,34605.3984375,28611.349609375,15.289999961853027
2021-06-18,15683.349609375,34558.0,28445.599609375,14.800000190734863
2021-06-21,15746.5,34871.30078125,28367.0,15.0600004196167
2021-06-22,15772.75,34745.0,28523.55078125,14.739999771118164
2021-06-23,15686.9501953125,34574.0,28258.5,15.369999885559082
2021-06-24,15790.4501953125,34827.0,29048.0,15.100000381469727
